    NODE     X-DISP         Y-DISP
  2198      0.604E-07     -0.140E-06
  2199      0.657E-07     -0.140E-06
  2200      0.709E-07     -0.140E-06
  2201      0.762E-07     -0.140E-06
  2202     -0.754E-07     -0.135E-06
  2203     -0.701E-07     -0.135E-06
  2204     -0.649E-07     -0.135E-06
  2205     -0.598E-07     -0.135E-06
  2206     -0.546E-07     -0.135E-06
  2207     -0.496E-07     -0.135E-06
  2208     -0.445E-07     -0.135E-06
  2209     -0.395E-07     -0.135E-06
  2210     -0.346E-07     -0.135E-06
  2211     -0.296E-07     -0.135E-06
  2212     -0.247E-07     -0.135E-06
  2213     -0.198E-07     -0.135E-06
  2214     -0.148E-07     -0.135E-06
  2215     -0.993E-08     -0.135E-06
  2216     -0.502E-08     -0.135E-06
  2217     -0.896E-10     -0.135E-06
  2218      0.485E-08     -0.135E-06
  2219      0.981E-08     -0.135E-06
  2220      0.148E-07     -0.135E-06
  2221      0.198E-07     -0.135E-06
  2222      0.248E-07     -0.135E-06
  2223      0.299E-07     -0.135E-06
  2224      0.350E-07     -0.135E-06
  2225      0.401E-07     -0.135E-06
  2226      0.453E-07     -0.135E-06
  2227      0.504E-07     -0.135E-06
  2228      0.557E-07     -0.135E-06
  2229      0.609E-07     -0.135E-06
  2230      0.662E-07     -0.135E-06
  2231      0.715E-07     -0.135E-06
  2232      0.768E-07     -0.135E-06
  2233     -0.759E-07     -0.130E-06
  2234     -0.705E-07     -0.130E-06
  2235     -0.653E-07     -0.130E-06
  2236     -0.601E-07     -0.130E-06
  2237     -0.550E-07     -0.130E-06
  2238     -0.499E-07     -0.130E-06
  2239     -0.448E-07     -0.130E-06
  2240     -0.398E-07     -0.130E-06
  2241     -0.348E-07     -0.130E-06
  2242     -0.298E-07     -0.130E-06
  2243     -0.249E-07     -0.130E-06
  2244     -0.199E-07     -0.130E-06
  2245     -0.150E-07     -0.130E-06
  2246     -0.100E-07     -0.130E-06
  2247     -0.510E-08     -0.130E-06
  2248     -0.142E-09     -0.130E-06
  2249      0.483E-08     -0.130E-06
  2250      0.981E-08     -0.130E-06
  2251      0.148E-07     -0.130E-06
  2252      0.199E-07     -0.130E-06
  2253      0.249E-07     -0.130E-06
  2254      0.300E-07     -0.130E-06
  2255      0.352E-07     -0.130E-06
  2256      0.403E-07     -0.130E-06
  2257      0.455E-07     -0.130E-06
  2258      0.508E-07     -0.130E-06
  2259      0.561E-07     -0.130E-06
  2260      0.614E-07     -0.130E-06
  2261      0.667E-07     -0.130E-06
  2262      0.720E-07     -0.130E-06
  2263      0.774E-07     -0.130E-06
  2264     -0.763E-07     -0.124E-06
  2265     -0.709E-07     -0.124E-06
  2266     -0.656E-07     -0.124E-06
  2267     -0.604E-07     -0.124E-06
  2268     -0.553E-07     -0.124E-06
  2269     -0.501E-07     -0.124E-06
  2270     -0.451E-07     -0.124E-06
  2271     -0.400E-07     -0.124E-06
  2272     -0.350E-07     -0.124E-06
  2273     -0.300E-07     -0.124E-06
  2274     -0.250E-07     -0.124E-06
  2275     -0.201E-07     -0.124E-06
  2276     -0.151E-07     -0.124E-06
  2277     -0.101E-07     -0.124E-06
  2278     -0.518E-08     -0.124E-06
  2279     -0.200E-09     -0.124E-06
  2280      0.479E-08     -0.125E-06
  2281      0.981E-08     -0.125E-06
  2282      0.149E-07     -0.125E-06
  2283      0.199E-07     -0.125E-06
  2284      0.250E-07     -0.125E-06
  2285      0.302E-07     -0.125E-06
  2286      0.353E-07     -0.125E-06
  2287      0.406E-07     -0.125E-06
  2288      0.458E-07     -0.125E-06
  2289      0.511E-07     -0.124E-06
  2290      0.564E-07     -0.124E-06
  2291      0.618E-07     -0.124E-06
  2292      0.672E-07     -0.124E-06
  2293      0.726E-07     -0.124E-06
  2294      0.780E-07     -0.124E-06
  2295     -0.766E-07     -0.119E-06
  2296     -0.713E-07     -0.119E-06
  2297     -0.660E-07     -0.119E-06
  2298     -0.607E-07     -0.119E-06
  2299     -0.555E-07     -0.119E-06
  2300     -0.504E-07     -0.119E-06
  2301     -0.453E-07     -0.119E-06
  2302     -0.402E-07     -0.119E-06
  2303     -0.352E-07     -0.119E-06
  2304     -0.302E-07     -0.119E-06
  2305     -0.252E-07     -0.119E-06
  2306     -0.202E-07     -0.119E-06
  2307     -0.152E-07     -0.119E-06
  2308     -0.103E-07     -0.119E-06
  2309     -0.526E-08     -0.119E-06
  2310     -0.263E-09     -0.119E-06
  2311      0.475E-08     -0.119E-06
  2312      0.980E-08     -0.119E-06
  2313      0.149E-07     -0.119E-06
  2314      0.200E-07     -0.119E-06
  2315      0.251E-07     -0.119E-06
  2316      0.303E-07     -0.119E-06
  2317      0.355E-07     -0.119E-06
  2318      0.408E-07     -0.119E-06
  2319      0.461E-07     -0.119E-06
  2320      0.514E-07     -0.119E-06
  2321      0.568E-07     -0.119E-06
  2322      0.622E-07     -0.119E-06
  2323      0.677E-07     -0.119E-06
  2324      0.731E-07     -0.119E-06
  2325      0.786E-07     -0.119E-06
  2326     -0.769E-07     -0.114E-06
  2327     -0.716E-07     -0.114E-06
  2328     -0.662E-07     -0.114E-06
  2329     -0.610E-07     -0.114E-06
  2330     -0.558E-07     -0.114E-06
  2331     -0.506E-07     -0.114E-06
  2332     -0.455E-07     -0.114E-06
  2333     -0.405E-07     -0.114E-06
  2334     -0.354E-07     -0.114E-06
  2335     -0.304E-07     -0.114E-06
  2336     -0.254E-07     -0.114E-06
  2337     -0.204E-07     -0.114E-06
  2338     -0.154E-07     -0.114E-06
  2339     -0.104E-07     -0.114E-06
  2340     -0.535E-08     -0.114E-06
  2341     -0.331E-09     -0.114E-06
  2342      0.471E-08     -0.114E-06
  2343      0.977E-08     -0.114E-06
  2344      0.149E-07     -0.114E-06
  2345      0.200E-07     -0.114E-06
  2346      0.252E-07     -0.114E-06
  2347      0.304E-07     -0.114E-06
  2348      0.356E-07     -0.114E-06
  2349      0.410E-07     -0.114E-06
  2350      0.463E-07     -0.114E-06
  2351      0.517E-07     -0.114E-06
  2352      0.572E-07     -0.114E-06
  2353      0.626E-07     -0.113E-06
  2354      0.681E-07     -0.113E-06
  2355      0.736E-07     -0.113E-06
  2356      0.792E-07     -0.113E-06
  2357     -0.772E-07     -0.108E-06
  2358     -0.718E-07     -0.108E-06
  2359     -0.665E-07     -0.108E-06
  2360     -0.612E-07     -0.108E-06
  2361     -0.560E-07     -0.108E-06
  2362     -0.509E-07     -0.108E-06
  2363     -0.457E-07     -0.108E-06
  2364     -0.406E-07     -0.108E-06
  2365     -0.356E-07     -0.108E-06
  2366     -0.305E-07     -0.108E-06
  2367     -0.255E-07     -0.108E-06
  2368     -0.205E-07     -0.108E-06
  2369     -0.155E-07     -0.108E-06
  2370     -0.105E-07     -0.108E-06
  2371     -0.544E-08     -0.108E-06
  2372     -0.402E-09     -0.108E-06
  2373      0.465E-08     -0.108E-06
  2374      0.974E-08     -0.108E-06
  2375      0.149E-07     -0.108E-06
  2376      0.200E-07     -0.108E-06
  2377      0.252E-07     -0.108E-06
  2378      0.305E-07     -0.108E-06
  2379      0.358E-07     -0.108E-06
  2380      0.411E-07     -0.108E-06
  2381      0.465E-07     -0.108E-06
  2382      0.520E-07     -0.108E-06
  2383      0.575E-07     -0.108E-06
  2384      0.630E-07     -0.108E-06
  2385      0.686E-07     -0.108E-06
  2386      0.742E-07     -0.108E-06
  2387      0.797E-07     -0.108E-06
  2388     -0.775E-07     -0.103E-06
  2389     -0.721E-07     -0.103E-06
  2390     -0.667E-07     -0.103E-06
  2391     -0.615E-07     -0.103E-06
  2392     -0.562E-07     -0.103E-06
  2393     -0.511E-07     -0.103E-06
  2394     -0.459E-07     -0.103E-06
  2395     -0.408E-07     -0.103E-06
  2396     -0.357E-07     -0.103E-06
  2397     -0.307E-07     -0.103E-06
  2398     -0.256E-07     -0.103E-06
  2399     -0.206E-07     -0.103E-06
  2400     -0.156E-07     -0.103E-06
  2401     -0.106E-07     -0.102E-06
  2402     -0.553E-08     -0.102E-06
  2403     -0.477E-09     -0.102E-06
  2404      0.460E-08     -0.102E-06
  2405      0.970E-08     -0.102E-06
  2406      0.148E-07     -0.102E-06
  2407      0.200E-07     -0.102E-06
  2408      0.252E-07     -0.102E-06
  2409      0.305E-07     -0.102E-06
  2410      0.359E-07     -0.102E-06
  2411      0.413E-07     -0.102E-06
  2412      0.467E-07     -0.102E-06
  2413      0.523E-07     -0.102E-06
  2414      0.578E-07     -0.102E-06
  2415      0.634E-07     -0.102E-06
  2416      0.691E-07     -0.102E-06
  2417      0.747E-07     -0.102E-06
  2418      0.803E-07     -0.102E-06
  2419     -0.777E-07     -0.973E-07
  2420     -0.723E-07     -0.973E-07
  2421     -0.669E-07     -0.973E-07
  2422     -0.617E-07     -0.973E-07
  2423     -0.564E-07     -0.972E-07
  2424     -0.512E-07     -0.972E-07
  2425     -0.461E-07     -0.972E-07
  2426     -0.410E-07     -0.972E-07
  2427     -0.359E-07     -0.971E-07
  2428     -0.308E-07     -0.971E-07
  2429     -0.258E-07     -0.970E-07
  2430     -0.207E-07     -0.970E-07
  2431     -0.157E-07     -0.970E-07
  2432     -0.107E-07     -0.969E-07
  2433     -0.561E-08     -0.969E-07
  2434     -0.552E-09     -0.968E-07
  2435      0.453E-08     -0.968E-07
  2436      0.965E-08     -0.968E-07
  2437      0.148E-07     -0.967E-07
  2438      0.200E-07     -0.967E-07
  2439      0.252E-07     -0.967E-07
  2440      0.306E-07     -0.967E-07
  2441      0.359E-07     -0.967E-07
  2442      0.414E-07     -0.967E-07
  2443      0.469E-07     -0.967E-07
  2444      0.525E-07     -0.967E-07
  2445      0.581E-07     -0.967E-07
  2446      0.638E-07     -0.967E-07
  2447      0.695E-07     -0.967E-07
  2448      0.753E-07     -0.966E-07
  2449      0.810E-07     -0.965E-07
  2450     -0.779E-07     -0.919E-07
  2451     -0.725E-07     -0.919E-07
  2452     -0.671E-07     -0.918E-07
  2453     -0.618E-07     -0.918E-07
  2454     -0.566E-07     -0.918E-07
  2455     -0.514E-07     -0.917E-07
  2456     -0.462E-07     -0.917E-07
  2457     -0.411E-07     -0.917E-07
  2458     -0.360E-07     -0.916E-07
  2459     -0.309E-07     -0.916E-07
  2460     -0.259E-07     -0.915E-07
  2461     -0.208E-07     -0.914E-07
  2462     -0.158E-07     -0.914E-07
  2463     -0.108E-07     -0.913E-07
  2464     -0.570E-08     -0.913E-07
  2465     -0.627E-09     -0.912E-07
  2466      0.447E-08     -0.912E-07
  2467      0.959E-08     -0.911E-07
  2468      0.148E-07     -0.911E-07
  2469      0.200E-07     -0.910E-07
  2470      0.252E-07     -0.910E-07
  2471      0.306E-07     -0.910E-07
  2472      0.360E-07     -0.910E-07
  2473      0.415E-07     -0.910E-07
  2474      0.470E-07     -0.910E-07
  2475      0.527E-07     -0.910E-07
  2476      0.584E-07     -0.910E-07
  2477      0.642E-07     -0.910E-07
  2478      0.700E-07     -0.909E-07
  2479      0.758E-07     -0.909E-07
  2480      0.816E-07     -0.908E-07
  2481     -0.780E-07     -0.864E-07
  2482     -0.726E-07     -0.864E-07
  2483     -0.673E-07     -0.864E-07
  2484     -0.620E-07     -0.863E-07
  2485     -0.567E-07     -0.863E-07
  2486     -0.515E-07     -0.863E-07
  2487     -0.464E-07     -0.862E-07
  2488     -0.412E-07     -0.862E-07
  2489     -0.361E-07     -0.861E-07
  2490     -0.311E-07     -0.860E-07
  2491     -0.260E-07     -0.860E-07
  2492     -0.209E-07     -0.859E-07
  2493     -0.159E-07     -0.858E-07
  2494     -0.108E-07     -0.857E-07
  2495     -0.577E-08     -0.856E-07
  2496     -0.700E-09     -0.856E-07
  2497      0.440E-08     -0.855E-07
  2498      0.953E-08     -0.854E-07
  2499      0.147E-07     -0.853E-07
  2500      0.199E-07     -0.853E-07
  2501      0.252E-07     -0.852E-07
  2502      0.306E-07     -0.852E-07
  2503      0.360E-07     -0.852E-07
  2504      0.415E-07     -0.852E-07
  2505      0.471E-07     -0.852E-07
  2506      0.528E-07     -0.852E-07
  2507      0.586E-07     -0.852E-07
  2508      0.645E-07     -0.852E-07
  2509      0.705E-07     -0.852E-07
  2510      0.764E-07     -0.851E-07
  2511      0.823E-07     -0.850E-07
  2512     -0.781E-07     -0.810E-07
  2513     -0.727E-07     -0.810E-07
  2514     -0.674E-07     -0.809E-07
  2515     -0.621E-07     -0.809E-07
  2516     -0.569E-07     -0.808E-07
  2517     -0.517E-07     -0.808E-07
  2518     -0.465E-07     -0.807E-07
  2519     -0.414E-07     -0.807E-07
  2520     -0.362E-07     -0.806E-07
  2521     -0.312E-07     -0.805E-07
  2522     -0.261E-07     -0.804E-07
  2523     -0.210E-07     -0.803E-07
  2524     -0.160E-07     -0.802E-07
  2525     -0.109E-07     -0.801E-07
  2526     -0.584E-08     -0.800E-07
  2527     -0.766E-09     -0.799E-07
  2528      0.433E-08     -0.798E-07
  2529      0.947E-08     -0.797E-07
  2530      0.146E-07     -0.796E-07
  2531      0.199E-07     -0.795E-07
  2532      0.252E-07     -0.794E-07
  2533      0.305E-07     -0.794E-07
  2534      0.360E-07     -0.793E-07
  2535      0.415E-07     -0.793E-07
  2536      0.472E-07     -0.793E-07
  2537      0.530E-07     -0.793E-07
  2538      0.589E-07     -0.793E-07
  2539      0.649E-07     -0.793E-07
  2540      0.709E-07     -0.793E-07
  2541      0.770E-07     -0.792E-07
  2542      0.830E-07     -0.791E-07
  2543     -0.782E-07     -0.756E-07
  2544     -0.728E-07     -0.755E-07
  2545     -0.675E-07     -0.755E-07
  2546     -0.622E-07     -0.754E-07
  2547     -0.570E-07     -0.754E-07
  2548     -0.518E-07     -0.753E-07
  2549     -0.466E-07     -0.753E-07
  2550     -0.414E-07     -0.752E-07
  2551     -0.363E-07     -0.751E-07
  2552     -0.312E-07     -0.750E-07
  2553     -0.262E-07     -0.749E-07
  2554     -0.211E-07     -0.748E-07
  2555     -0.160E-07     -0.747E-07
  2556     -0.110E-07     -0.745E-07
  2557     -0.590E-08     -0.744E-07
  2558     -0.824E-09     -0.743E-07
  2559      0.428E-08     -0.741E-07
  2560      0.941E-08     -0.740E-07
  2561      0.146E-07     -0.738E-07
  2562      0.198E-07     -0.737E-07
  2563      0.251E-07     -0.736E-07
  2564      0.305E-07     -0.735E-07
  2565      0.359E-07     -0.734E-07
  2566      0.415E-07     -0.734E-07
  2567      0.472E-07     -0.733E-07
  2568      0.531E-07     -0.733E-07
  2569      0.590E-07     -0.733E-07
  2570      0.651E-07     -0.733E-07
  2571      0.714E-07     -0.733E-07
  2572      0.776E-07     -0.732E-07
  2573      0.837E-07     -0.731E-07
  2574     -0.783E-07     -0.702E-07
  2575     -0.729E-07     -0.701E-07
  2576     -0.676E-07     -0.701E-07
  2577     -0.623E-07     -0.700E-07
  2578     -0.570E-07     -0.700E-07
  2579     -0.518E-07     -0.699E-07
  2580     -0.467E-07     -0.698E-07
  2581     -0.415E-07     -0.697E-07
  2582     -0.364E-07     -0.696E-07
  2583     -0.313E-07     -0.695E-07
  2584     -0.262E-07     -0.694E-07
  2585     -0.211E-07     -0.693E-07
  2586     -0.161E-07     -0.691E-07
  2587     -0.110E-07     -0.689E-07
  2588     -0.595E-08     -0.688E-07
  2589     -0.870E-09     -0.686E-07
  2590      0.423E-08     -0.684E-07
  2591      0.936E-08     -0.682E-07
  2592      0.145E-07     -0.680E-07
  2593      0.198E-07     -0.679E-07
  2594      0.250E-07     -0.677E-07
  2595      0.304E-07     -0.675E-07
  2596      0.359E-07     -0.674E-07
  2597      0.415E-07     -0.673E-07
  2598      0.472E-07     -0.672E-07
  2599      0.531E-07     -0.672E-07
  2600      0.592E-07     -0.672E-07
  2601      0.654E-07     -0.672E-07
  2602      0.718E-07     -0.672E-07
  2603      0.782E-07     -0.671E-07
  2604      0.846E-07     -0.670E-07
  2605     -0.783E-07     -0.648E-07
  2606     -0.730E-07     -0.647E-07
  2607     -0.676E-07     -0.647E-07
  2608     -0.623E-07     -0.646E-07
  2609     -0.571E-07     -0.646E-07
  2610     -0.519E-07     -0.645E-07
  2611     -0.467E-07     -0.644E-07
  2612     -0.416E-07     -0.643E-07
  2613     -0.364E-07     -0.642E-07
  2614     -0.313E-07     -0.641E-07
  2615     -0.262E-07     -0.639E-07
  2616     -0.212E-07     -0.638E-07
  2617     -0.161E-07     -0.636E-07
  2618     -0.110E-07     -0.634E-07
  2619     -0.598E-08     -0.632E-07
  2620     -0.901E-09     -0.630E-07
  2621      0.420E-08     -0.627E-07
  2622      0.932E-08     -0.625E-07
  2623      0.145E-07     -0.622E-07
  2624      0.197E-07     -0.620E-07
  2625      0.250E-07     -0.618E-07
  2626      0.303E-07     -0.615E-07
  2627      0.358E-07     -0.613E-07
  2628      0.414E-07     -0.611E-07
  2629      0.471E-07     -0.610E-07
  2630      0.531E-07     -0.609E-07
  2631      0.592E-07     -0.608E-07
  2632      0.656E-07     -0.608E-07
  2633      0.722E-07     -0.608E-07
  2634      0.789E-07     -0.608E-07
  2635      0.855E-07     -0.607E-07
  2636     -0.783E-07     -0.594E-07
  2637     -0.730E-07     -0.593E-07
  2638     -0.677E-07     -0.593E-07
  2639     -0.624E-07     -0.592E-07
  2640     -0.571E-07     -0.592E-07
  2641     -0.519E-07     -0.591E-07
  2642     -0.468E-07     -0.590E-07
  2643     -0.416E-07     -0.589E-07
  2644     -0.365E-07     -0.588E-07
  2645     -0.314E-07     -0.586E-07
  2646     -0.263E-07     -0.585E-07
  2647     -0.212E-07     -0.583E-07
  2648     -0.161E-07     -0.581E-07
  2649     -0.111E-07     -0.579E-07
  2650     -0.599E-08     -0.576E-07
  2651     -0.914E-09     -0.574E-07
  2652      0.418E-08     -0.571E-07
  2653      0.930E-08     -0.568E-07
  2654      0.145E-07     -0.565E-07
  2655      0.197E-07     -0.561E-07
  2656      0.249E-07     -0.558E-07
  2657      0.303E-07     -0.555E-07
  2658      0.357E-07     -0.552E-07
  2659      0.413E-07     -0.549E-07
  2660      0.471E-07     -0.546E-07
  2661      0.530E-07     -0.544E-07
  2662      0.592E-07     -0.543E-07
  2663      0.657E-07     -0.542E-07
  2664      0.725E-07     -0.542E-07
  2665      0.796E-07     -0.542E-07
  2666      0.866E-07     -0.541E-07
  2667     -0.783E-07     -0.540E-07
  2668     -0.730E-07     -0.540E-07
  2669     -0.677E-07     -0.539E-07
  2670     -0.624E-07     -0.539E-07
  2671     -0.572E-07     -0.538E-07
  2672     -0.520E-07     -0.537E-07
  2673     -0.468E-07     -0.536E-07
  2674     -0.416E-07     -0.535E-07
  2675     -0.365E-07     -0.534E-07
  2676     -0.314E-07     -0.532E-07
  2677     -0.263E-07     -0.531E-07
  2678     -0.212E-07     -0.529E-07
  2679     -0.161E-07     -0.526E-07
  2680     -0.111E-07     -0.524E-07
  2681     -0.599E-08     -0.521E-07
  2682     -0.907E-09     -0.518E-07
  2683      0.419E-08     -0.515E-07
  2684      0.931E-08     -0.511E-07
  2685      0.145E-07     -0.507E-07
  2686      0.197E-07     -0.503E-07
  2687      0.249E-07     -0.499E-07
  2688      0.302E-07     -0.494E-07
  2689      0.357E-07     -0.490E-07
  2690      0.412E-07     -0.485E-07
  2691      0.470E-07     -0.481E-07
  2692      0.529E-07     -0.478E-07
  2693      0.591E-07     -0.475E-07
  2694      0.657E-07     -0.473E-07
  2695      0.728E-07     -0.472E-07
  2696      0.803E-07     -0.472E-07
  2697      0.879E-07     -0.471E-07
  2698     -0.783E-07     -0.487E-07
  2699     -0.730E-07     -0.487E-07
  2700     -0.677E-07     -0.486E-07
  2701     -0.624E-07     -0.486E-07
  2702     -0.572E-07     -0.485E-07
  2703     -0.520E-07     -0.484E-07
  2704     -0.468E-07     -0.483E-07
  2705     -0.416E-07     -0.482E-07
  2706     -0.365E-07     -0.480E-07
  2707     -0.314E-07     -0.479E-07
  2708     -0.263E-07     -0.477E-07
  2709     -0.212E-07     -0.475E-07
  2710     -0.161E-07     -0.472E-07
  2711     -0.110E-07     -0.470E-07
  2712     -0.596E-08     -0.466E-07
  2713     -0.879E-09     -0.463E-07
  2714      0.422E-08     -0.459E-07
  2715      0.934E-08     -0.455E-07
  2716      0.145E-07     -0.450E-07
  2717      0.197E-07     -0.445E-07
  2718      0.249E-07     -0.440E-07
  2719      0.302E-07     -0.434E-07
  2720      0.357E-07     -0.428E-07
  2721      0.412E-07     -0.422E-07
  2722      0.469E-07     -0.415E-07
  2723      0.528E-07     -0.409E-07
  2724      0.590E-07     -0.404E-07
  2725      0.657E-07     -0.400E-07
  2726      0.730E-07     -0.397E-07
  2727      0.810E-07     -0.395E-07
  2728      0.895E-07     -0.394E-07
  2729     -0.783E-07     -0.434E-07
  2730     -0.730E-07     -0.434E-07
  2731     -0.677E-07     -0.433E-07
  2732     -0.624E-07     -0.433E-07
  2733     -0.572E-07     -0.432E-07
  2734     -0.520E-07     -0.431E-07
  2735     -0.468E-07     -0.430E-07
  2736     -0.416E-07     -0.429E-07
  2737     -0.365E-07     -0.427E-07
  2738     -0.313E-07     -0.426E-07
  2739     -0.262E-07     -0.424E-07
  2740     -0.212E-07     -0.422E-07
  2741     -0.161E-07     -0.419E-07
  2742     -0.110E-07     -0.416E-07
  2743     -0.592E-08     -0.413E-07
  2744     -0.832E-09     -0.409E-07
  2745      0.427E-08     -0.405E-07
  2746      0.939E-08     -0.400E-07
  2747      0.145E-07     -0.394E-07
  2748      0.197E-07     -0.388E-07
  2749      0.250E-07     -0.382E-07
  2750      0.303E-07     -0.375E-07
  2751      0.357E-07     -0.367E-07
  2752      0.412E-07     -0.358E-07
  2753      0.469E-07     -0.349E-07
  2754      0.527E-07     -0.340E-07
  2755      0.589E-07     -0.330E-07
  2756      0.656E-07     -0.321E-07
  2757      0.730E-07     -0.314E-07
  2758      0.815E-07     -0.308E-07
  2759      0.915E-07     -0.305E-07
  2760     -0.783E-07     -0.381E-07
  2761     -0.730E-07     -0.381E-07
  2762     -0.677E-07     -0.380E-07
  2763     -0.624E-07     -0.380E-07
  2764     -0.572E-07     -0.379E-07
  2765     -0.520E-07     -0.378E-07
  2766     -0.468E-07     -0.378E-07
  2767     -0.416E-07     -0.376E-07
  2768     -0.364E-07     -0.375E-07
  2769     -0.313E-07     -0.374E-07
  2770     -0.262E-07     -0.372E-07
  2771     -0.211E-07     -0.369E-07
  2772     -0.160E-07     -0.367E-07
  2773     -0.109E-07     -0.364E-07
  2774     -0.586E-08     -0.360E-07
  2775     -0.770E-09     -0.356E-07
  2776      0.434E-08     -0.351E-07
  2777      0.947E-08     -0.346E-07
  2778      0.146E-07     -0.340E-07
  2779      0.198E-07     -0.333E-07
  2780      0.251E-07     -0.326E-07
  2781      0.304E-07     -0.317E-07
  2782      0.358E-07     -0.308E-07
  2783      0.413E-07     -0.297E-07
  2784      0.469E-07     -0.285E-07
  2785      0.528E-07     -0.271E-07
  2786      0.589E-07     -0.256E-07
  2787      0.655E-07     -0.239E-07
  2788      0.729E-07     -0.221E-07
  2789      0.819E-07     -0.204E-07
  2790      0.938E-07     -0.191E-07
  2791     -0.783E-07     -0.328E-07
  2792     -0.730E-07     -0.328E-07
  2793     -0.677E-07     -0.328E-07
  2794     -0.624E-07     -0.327E-07
  2795     -0.572E-07     -0.327E-07
  2796     -0.520E-07     -0.326E-07
  2797     -0.468E-07     -0.325E-07
  2798     -0.416E-07     -0.325E-07
  2799     -0.364E-07     -0.323E-07
  2800     -0.313E-07     -0.322E-07
  2801     -0.262E-07     -0.320E-07
  2802     -0.211E-07     -0.318E-07
  2803     -0.160E-07     -0.315E-07
  2804     -0.109E-07     -0.312E-07
  2805     -0.580E-08     -0.308E-07
  2806     -0.697E-09     -0.304E-07
  2807      0.442E-08     -0.299E-07
  2808      0.956E-08     -0.293E-07
  2809      0.147E-07     -0.287E-07
  2810      0.200E-07     -0.280E-07
  2811      0.252E-07     -0.271E-07
  2812      0.306E-07     -0.262E-07
  2813      0.360E-07     -0.251E-07
  2814      0.415E-07     -0.238E-07
  2815      0.471E-07     -0.224E-07
  2816      0.530E-07     -0.206E-07
  2817      0.591E-07     -0.185E-07
  2818      0.657E-07     -0.158E-07
  2819      0.731E-07     -0.123E-07
  2820      0.823E-07     -0.740E-08
  2821      0.969E-07      0.000E+00


